,user_id,hashed_user_id,exp_group,event_date
148124,39311,39311,B,2025-01-15
154448,40977,40977,B,2025-01-15
232659,61568,61568,A,2025-01-15
232656,61567,61567,B,2025-01-15
333442,88132,88132,A,2025-01-15
346202,91481,91481,B,2025-01-15
148092,39302,39302,A,2025-01-15
346241,91491,91491,B,2025-01-15
3648,925,925,B,2025-01-15
306726,81102,81102,A,2025-01-15
58840,15715,15715,B,2025-01-15
67167,17903,17903,B,2025-01-15
232715,61582,61582,A,2025-01-15
58801,15704,15704,A,2025-01-15
375224,99216,99216,A,2025-01-15
59066,15783,15783,B,2025-01-15
245277,64839,64839,B,2025-01-15
342228,90435,90435,B,2025-01-15
113061,30065,30065,B,2025-01-15
342178,90422,90422,A,2025-01-15
148532,39417,39417,B,2025-01-15
108294,28834,28834,A,2025-01-15
59171,15814,15814,A,2025-01-15
294814,77910,77910,A,2025-01-15
342124,90408,90408,A,2025-01-15
59122,15799,15799,B,2025-01-15
294788,77901,77901,B,2025-01-15
317538,83919,83919,B,2025-01-15
375258,99221,99221,B,2025-01-15
66741,17786,17786,A,2025-01-15
3708,942,942,A,2025-01-15
132605,35225,35225,B,2025-01-15
113922,30308,30308,A,2025-01-15
296615,78375,78375,B,2025-01-15
110464,29396,29396,A,2025-01-15
290706,76793,76793,B,2025-01-15
373491,98769,98769,B,2025-01-15
197938,52454,52454,A,2025-01-15
260548,68884,68884,A,2025-01-15
142253,37786,37786,A,2025-01-15
49466,13236,13236,A,2025-01-15
213953,56678,56678,A,2025-01-15
127829,33993,33993,B,2025-01-15
246287,65111,65111,B,2025-01-15
236167,62492,62492,A,2025-01-15
129027,34311,34311,B,2025-01-15
46399,12417,12417,B,2025-01-15
338106,89340,89340,A,2025-01-15
49531,13252,13252,A,2025-01-15
302498,79965,79965,B,2025-01-15
250915,66331,66331,B,2025-01-15
140136,37217,37217,B,2025-01-15
289420,76453,76453,B,2025-01-15
267343,70685,70685,B,2025-01-15
46322,12396,12396,A,2025-01-15
162549,43084,43084,A,2025-01-15
162818,43146,43146,A,2025-01-15
260831,68959,68959,B,2025-01-15
162824,43148,43148,A,2025-01-15
316892,83756,83756,A,2025-01-15
111277,29607,29607,B,2025-01-15
110353,29368,29368,A,2025-01-15
90022,23920,23920,A,2025-01-15
337031,89040,89040,A,2025-01-15
224869,59518,59518,A,2025-01-15
236827,62662,62662,A,2025-01-15
377987,99921,99921,B,2025-01-15
373474,98764,98764,A,2025-01-15
111296,29611,29611,B,2025-01-15
49208,13166,13166,A,2025-01-15
204416,54180,54180,A,2025-01-15
110675,29449,29449,B,2025-01-15
46569,12460,12460,A,2025-01-15
351518,92878,92878,A,2025-01-15
79367,21128,21128,A,2025-01-15
309133,81743,81743,B,2025-01-15
338069,89330,89330,A,2025-01-15
218864,57916,57916,A,2025-01-15
89988,23909,23909,B,2025-01-15
254163,67197,67197,B,2025-01-15
301375,79679,79679,B,2025-01-15
259436,68575,68575,B,2025-01-15
302328,79922,79922,A,2025-01-15
204310,54153,54153,B,2025-01-15
230548,61003,61003,B,2025-01-15
351128,92772,92772,A,2025-01-15
328909,86935,86935,B,2025-01-15
110257,29347,29347,B,2025-01-15
137460,36514,36514,A,2025-01-15
313,85,85,B,2025-01-15
228289,60407,60407,B,2025-01-15
78157,20813,20813,B,2025-01-15
328875,86924,86924,A,2025-01-15
77069,20527,20527,B,2025-01-15
316916,83762,83762,A,2025-01-15
91323,24272,24272,A,2025-01-15
142516,37851,37851,B,2025-01-15
162110,42973,42973,B,2025-01-15
198768,52685,52685,B,2025-01-15
271213,71683,71683,B,2025-01-15
214082,56708,56708,A,2025-01-15
338276,89385,89385,B,2025-01-15
162025,42946,42946,A,2025-01-15
198833,52703,52703,B,2025-01-15
329815,87161,87161,B,2025-01-15
142554,37863,37863,B,2025-01-15
320732,84780,84780,A,2025-01-15
162541,43082,43082,A,2025-01-15
49974,13371,13371,B,2025-01-15
329744,87141,87141,B,2025-01-15
309161,81754,81754,A,2025-01-15
49692,13291,13291,B,2025-01-15
302627,79994,79994,A,2025-01-15
165356,43797,43797,B,2025-01-15
329637,87117,87117,B,2025-01-15
79508,21168,21168,A,2025-01-15
218388,57795,57795,B,2025-01-15
253907,67125,67125,B,2025-01-15
290828,76833,76833,B,2025-01-15
162431,43054,43054,A,2025-01-15
137513,36527,36527,B,2025-01-15
302700,80014,80014,A,2025-01-15
318438,84167,84167,B,2025-01-15
255339,67499,67499,B,2025-01-15
289343,76435,76435,B,2025-01-15
351191,92789,92789,B,2025-01-15
76857,20472,20472,A,2025-01-15
262577,69440,69440,A,2025-01-15
142430,37833,37833,B,2025-01-15
250882,66323,66323,B,2025-01-15
244649,64668,64668,A,2025-01-15
162284,43018,43018,A,2025-01-15
352903,93264,93264,A,2025-01-15
302297,79914,79914,A,2025-01-15
74323,19796,19796,A,2025-01-15
352087,93039,93039,B,2025-01-15
266530,70466,70466,A,2025-01-15
251176,66390,66390,A,2025-01-15
270933,71613,71613,B,2025-01-15
337471,89160,89160,A,2025-01-15
48166,12894,12894,A,2025-01-15
301845,79799,79799,B,2025-01-15
236400,62552,62552,A,2025-01-15
308852,81663,81663,B,2025-01-15
205589,54496,54496,A,2025-01-15
47512,12709,12709,B,2025-01-15
1038,267,267,B,2025-01-15
9045,2341,2341,B,2025-01-15
198301,52553,52553,B,2025-01-15
78749,20971,20971,B,2025-01-15
106999,28472,28472,A,2025-01-15
78729,20968,20968,A,2025-01-15
47449,12690,12690,A,2025-01-15
143379,38075,38075,B,2025-01-15
337394,89139,89139,B,2025-01-15
204893,54307,54307,B,2025-01-15
270998,71627,71627,B,2025-01-15
257025,67952,67952,A,2025-01-15
141093,37475,37475,B,2025-01-15
164322,43537,43537,B,2025-01-15
47822,12799,12799,B,2025-01-15
198245,52541,52541,B,2025-01-15
90603,24073,24073,B,2025-01-15
47765,12784,12784,A,2025-01-15
303743,80293,80293,B,2025-01-15
47740,12778,12778,A,2025-01-15
352241,93078,93078,A,2025-01-15
141315,37539,37539,B,2025-01-15
47660,12754,12754,A,2025-01-15
47918,12825,12825,B,2025-01-15
255422,67521,67521,B,2025-01-15
224069,59306,59306,A,2025-01-15
110522,29409,29409,B,2025-01-15
163805,43405,43405,B,2025-01-15
329226,87010,87010,A,2025-01-15
308883,81675,81675,B,2025-01-15
138250,36711,36711,B,2025-01-15
48069,12866,12866,A,2025-01-15
47578,12726,12726,A,2025-01-15
75384,20083,20083,B,2025-01-15
267507,70732,70732,A,2025-01-15
47526,12713,12713,B,2025-01-15
106907,28446,28446,A,2025-01-15
140934,37437,37437,B,2025-01-15
204613,54230,54230,A,2025-01-15
289701,76526,76526,A,2025-01-15
236755,62641,62641,B,2025-01-15
320699,84770,84770,A,2025-01-15
75850,20206,20206,A,2025-01-15
290553,76753,76753,B,2025-01-15
90917,24161,24161,B,2025-01-15
1188,305,305,B,2025-01-15
140675,37362,37362,A,2025-01-15
46901,12546,12546,A,2025-01-15
164855,43674,43674,A,2025-01-15
302228,79894,79894,A,2025-01-15
254055,67167,67167,B,2025-01-15
46815,12522,12522,A,2025-01-15
254052,67165,67165,B,2025-01-15
110637,29439,29439,B,2025-01-15
351616,92907,92907,B,2025-01-15
230509,60994,60994,A,2025-01-15
46690,12494,12494,A,2025-01-15
140530,37323,37323,B,2025-01-15
163008,43195,43195,B,2025-01-15
377641,99833,99833,B,2025-01-15
373421,98750,98750,A,2025-01-15
138387,36750,36750,A,2025-01-15
213854,56646,56646,A,2025-01-15
141821,37671,37671,B,2025-01-15
303674,80281,80281,B,2025-01-15
164506,43583,43583,B,2025-01-15
351842,92976,92976,A,2025-01-15
351799,92966,92966,A,2025-01-15
110448,29392,29392,A,2025-01-15
335553,88679,88679,B,2025-01-15
8922,2307,2307,B,2025-01-15
253784,67091,67091,B,2025-01-15
107049,28486,28486,A,2025-01-15
351778,92959,92959,B,2025-01-15
73525,19601,19601,B,2025-01-15
318810,84277,84277,B,2025-01-15
198533,52616,52616,A,2025-01-15
253790,67093,67093,B,2025-01-15
641,169,169,B,2025-01-15
78608,20933,20933,B,2025-01-15
163278,43255,43255,B,2025-01-15
218729,57886,57886,A,2025-01-15
9378,2432,2432,A,2025-01-15
48817,13070,13070,A,2025-01-15
163237,43246,43246,A,2025-01-15
90877,24150,24150,A,2025-01-15
303896,80330,80330,A,2025-01-15
161992,42935,42935,B,2025-01-15
114347,30429,30429,B,2025-01-15
336327,88875,88875,B,2025-01-15
113987,30327,30327,B,2025-01-15
110141,29315,29315,B,2025-01-15
218542,57835,57835,B,2025-01-15
218936,57933,57933,B,2025-01-15
335982,88784,88784,A,2025-01-15
51062,13662,13662,A,2025-01-15
350914,92714,92714,A,2025-01-15
73416,19569,19569,B,2025-01-15
165941,43962,43962,A,2025-01-15
329973,87195,87195,B,2025-01-15
110131,29313,29313,B,2025-01-15
338745,89502,89502,A,2025-01-15
350834,92688,92688,A,2025-01-15
161457,42812,42812,A,2025-01-15
230707,61050,61050,A,2025-01-15
161838,42897,42897,B,2025-01-15
127617,33933,33933,B,2025-01-15
139140,36953,36953,B,2025-01-15
338600,89458,89458,A,2025-01-15
251371,66452,66452,A,2025-01-15
1636,421,421,B,2025-01-15
165630,43875,43875,B,2025-01-15
217771,57634,57634,A,2025-01-15
336050,88798,88798,A,2025-01-15
50370,13482,13482,A,2025-01-15
205439,54448,54448,A,2025-01-15
329984,87198,87198,A,2025-01-15
79720,21225,21225,B,2025-01-15
206975,54859,54859,B,2025-01-15
91592,24345,24345,B,2025-01-15
253510,67019,67019,B,2025-01-15
110153,29318,29318,A,2025-01-15
73149,19491,19491,B,2025-01-15
1564,402,402,A,2025-01-15
91575,24341,24341,B,2025-01-15
247041,65305,65305,B,2025-01-15
161710,42869,42869,B,2025-01-15
89389,23758,23758,A,2025-01-15
127568,33919,33919,B,2025-01-15
73204,19510,19510,A,2025-01-15
142810,37925,37925,B,2025-01-15
260856,68969,68969,B,2025-01-15
204236,54138,54138,A,2025-01-15
143157,38022,38022,A,2025-01-15
161781,42885,42885,B,2025-01-15
161456,42811,42811,B,2025-01-15
205707,54526,54526,A,2025-01-15
110810,29486,29486,A,2025-01-15
353428,93384,93384,A,2025-01-15
353596,93433,93433,B,2025-01-15
199130,52779,52779,B,2025-01-15
271244,71690,71690,A,2025-01-15
161291,42772,42772,A,2025-01-15
50955,13635,13635,B,2025-01-15
50988,13641,13641,B,2025-01-15
45859,12267,12267,B,2025-01-15
137124,36429,36429,B,2025-01-15
288928,76316,76316,A,2025-01-15
50397,13493,13493,B,2025-01-15
250770,66292,66292,A,2025-01-15
237046,62719,62719,B,2025-01-15
244423,64610,64610,A,2025-01-15
353303,93359,93359,B,2025-01-15
129445,34426,34426,A,2025-01-15
45304,12115,12115,B,2025-01-15
50252,13453,13453,B,2025-01-15
73031,19460,19460,A,2025-01-15
253980,67146,67146,A,2025-01-15
231599,61283,61283,B,2025-01-15
161937,42925,42925,B,2025-01-15
213367,56525,56525,B,2025-01-15
373792,98840,98840,A,2025-01-15
336244,88849,88849,B,2025-01-15
245952,65027,65027,B,2025-01-15
255293,67490,67490,A,2025-01-15
50724,13574,13574,A,2025-01-15
259456,68580,68580,A,2025-01-15
72604,19348,19348,A,2025-01-15
45637,12204,12204,A,2025-01-15
336156,88829,88829,B,2025-01-15
218561,57839,57839,B,2025-01-15
1609,414,414,A,2025-01-15
166091,44008,44008,A,2025-01-15
50651,13553,13553,B,2025-01-15
334793,88478,88478,A,2025-01-15
77552,20656,20656,A,2025-01-15
89482,23782,23782,A,2025-01-15
218529,57830,57830,A,2025-01-15
338665,89477,89477,B,2025-01-15
89528,23791,23791,B,2025-01-15
142661,37888,37888,A,2025-01-15
197726,52396,52396,A,2025-01-15
161961,42930,42930,A,2025-01-15
304339,80440,80440,A,2025-01-15
350790,92676,92676,A,2025-01-15
166059,43999,43999,B,2025-01-15
309357,81800,81800,A,2025-01-15
353768,93481,93481,B,2025-01-15
291379,76985,76985,B,2025-01-15
161987,42934,42934,A,2025-01-15
338388,89413,89413,B,2025-01-15
205315,54415,54415,B,2025-01-15
135116,35880,35880,A,2025-01-16
27803,7378,7378,A,2025-01-16
297891,78744,78744,A,2025-01-16
216371,57260,57260,A,2025-01-16
297799,78711,78711,B,2025-01-16
268628,71027,71027,B,2025-01-16
139175,36962,36962,A,2025-01-16
116293,30935,30935,B,2025-01-16
112339,29878,29878,A,2025-01-16
193040,51163,51163,B,2025-01-16
367533,97161,97161,B,2025-01-16
140793,37399,37399,B,2025-01-16
17601,4636,4636,A,2025-01-16
296816,78432,78432,A,2025-01-16
181146,48015,48015,B,2025-01-16
75750,20176,20176,A,2025-01-16
14378,3779,3779,B,2025-01-16
256570,67826,67826,A,2025-01-16
275523,72797,72797,B,2025-01-16
27933,7418,7418,A,2025-01-16
257265,68016,68016,A,2025-01-16
243256,64328,64328,A,2025-01-16
77611,20672,20672,A,2025-01-16
27922,7415,7415,B,2025-01-16
273682,72330,72330,A,2025-01-16
108843,28986,28986,A,2025-01-16
210741,55835,55835,B,2025-01-16
28077,7457,7457,B,2025-01-16
121068,32218,32218,A,2025-01-16
189034,50118,50118,A,2025-01-16
322996,85371,85371,B,2025-01-16
66398,17699,17699,B,2025-01-16
273695,72335,72335,B,2025-01-16
109207,29072,29072,A,2025-01-16
28093,7462,7462,A,2025-01-16
66500,17726,17726,A,2025-01-16
3755,955,955,B,2025-01-16
219290,58038,58038,A,2025-01-16
337237,89093,89093,B,2025-01-16
193060,51172,51172,A,2025-01-16
208465,55237,55237,B,2025-01-16
121033,32209,32209,B,2025-01-16
181310,48057,48057,B,2025-01-16
189021,50114,50114,A,2025-01-16
82606,21995,21995,B,2025-01-16
343243,90712,90712,A,2025-01-16
15031,3946,3946,A,2025-01-16
267525,70736,70736,A,2025-01-16
77741,20709,20709,B,2025-01-16
231098,61154,61154,A,2025-01-16
369855,97787,97787,B,2025-01-16
27168,7205,7205,B,2025-01-16
202011,53523,53523,B,2025-01-16
111122,29569,29569,B,2025-01-16
367368,97124,97124,A,2025-01-16
188665,50012,50012,A,2025-01-16
302045,79846,79846,A,2025-01-16
147664,39192,39192,A,2025-01-16
138992,36912,36912,A,2025-01-16
82326,21921,21921,B,2025-01-16
208587,55268,55268,A,2025-01-16
19546,5173,5173,B,2025-01-16
99280,26381,26381,B,2025-01-16
178906,47425,47425,B,2025-01-16
336061,88802,88802,A,2025-01-16
188731,50034,50034,A,2025-01-16
181791,48189,48189,B,2025-01-16
343768,90853,90853,B,2025-01-16
67584,18007,18007,B,2025-01-16
281547,74415,74415,B,2025-01-16
281534,74412,74412,A,2025-01-16
99354,26408,26408,A,2025-01-16
193680,51345,51345,B,2025-01-16
201933,53502,53502,A,2025-01-16
188617,49998,49998,A,2025-01-16
279645,73913,73913,B,2025-01-16
3433,875,875,B,2025-01-16
367339,97116,97116,A,2025-01-16
193644,51336,51336,A,2025-01-16
314499,83133,83133,B,2025-01-16
216298,57244,57244,A,2025-01-16
120850,32155,32155,B,2025-01-16
332696,87934,87934,A,2025-01-16
376609,99558,99558,A,2025-01-16
75107,20017,20017,B,2025-01-16
261203,69074,69074,A,2025-01-16
298592,78906,78906,A,2025-01-16
336089,88810,88810,A,2025-01-16
298391,78857,78857,B,2025-01-16
98112,26067,26067,B,2025-01-16
141080,37472,37472,A,2025-01-16
66893,17831,17831,B,2025-01-16
336121,88819,88819,B,2025-01-16
18169,4803,4803,B,2025-01-16
75916,20220,20220,A,2025-01-16
314844,83222,83222,A,2025-01-16
246490,65159,65159,B,2025-01-16
121741,32391,32391,B,2025-01-16
110586,29425,29425,B,2025-01-16
260078,68756,68756,A,2025-01-16
275502,72794,72794,A,2025-01-16
231014,61134,61134,A,2025-01-16
303649,80277,80277,B,2025-01-16
63802,16991,16991,B,2025-01-16
369954,97809,97809,B,2025-01-16
179013,47457,47457,B,2025-01-16
208835,55332,55332,A,2025-01-16
322024,85114,85114,A,2025-01-16
19341,5117,5117,B,2025-01-16
256544,67818,67818,A,2025-01-16
261267,69091,69091,B,2025-01-16
276183,72962,72962,A,2025-01-16
17528,4616,4616,A,2025-01-16
181763,48184,48184,A,2025-01-16
317972,84041,84041,B,2025-01-16
19513,5166,5166,A,2025-01-16
150748,39993,39993,B,2025-01-16
135240,35917,35917,B,2025-01-16
30475,8119,8119,B,2025-01-16
240345,63563,63563,B,2025-01-16
240962,63730,63730,A,2025-01-16
246055,65053,65053,B,2025-01-16
343656,90822,90822,A,2025-01-16
261263,69090,69090,A,2025-01-16
305864,80869,80869,B,2025-01-16
141061,37466,37466,A,2025-01-16
121773,32400,32400,A,2025-01-16
361552,95592,95592,A,2025-01-16
773,208,208,A,2025-01-16
98150,26079,26079,B,2025-01-16
302121,79865,79865,B,2025-01-16
249118,65827,65827,B,2025-01-16
193580,51314,51314,A,2025-01-16
14838,3901,3901,B,2025-01-16
65843,17550,17550,A,2025-01-16
102507,27264,27264,A,2025-01-16
98603,26195,26195,B,2025-01-16
246130,65069,65069,B,2025-01-16
260498,68872,68872,A,2025-01-16
78073,20793,20793,B,2025-01-16
4397,1130,1130,A,2025-01-16
218648,57859,57859,B,2025-01-16
102725,27322,27322,A,2025-01-16
242622,64162,64162,A,2025-01-16
64963,17309,17309,B,2025-01-16
29285,7799,7799,B,2025-01-16
179833,47682,47682,A,2025-01-16
29305,7806,7806,A,2025-01-16
343064,90667,90667,B,2025-01-16
216518,57301,57301,B,2025-01-16
76883,20478,20478,A,2025-01-16
368367,97384,97384,A,2025-01-16
64754,17253,17253,B,2025-01-16
335864,88755,88755,B,2025-01-16
150260,39855,39855,B,2025-01-16
65022,17326,17326,A,2025-01-16
179418,47567,47567,B,2025-01-16
134407,35687,35687,B,2025-01-16
134635,35758,35758,A,2025-01-16
64338,17137,17137,B,2025-01-16
205189,54385,54385,B,2025-01-16
67796,18063,18063,B,2025-01-16
226475,59927,59927,B,2025-01-16
140014,37183,37183,B,2025-01-16
150294,39867,39867,B,2025-01-16
264628,69980,69980,A,2025-01-16
77247,20576,20576,A,2025-01-16
275870,72886,72886,A,2025-01-16
14597,3841,3841,B,2025-01-16
280796,74220,74220,A,2025-01-16
111013,29543,29543,B,2025-01-16
233071,61671,61671,B,2025-01-16
179941,47710,47710,A,2025-01-16
335809,88742,88742,A,2025-01-16
65108,17350,17350,A,2025-01-16
77235,20572,20572,A,2025-01-16
368293,97367,97367,B,2025-01-16
64742,17250,17250,A,2025-01-16
180136,47757,47757,B,2025-01-16
325136,85945,85945,B,2025-01-16
266854,70556,70556,A,2025-01-16
322885,85338,85338,A,2025-01-16
336492,88914,88914,A,2025-01-16
29727,7926,7926,A,2025-01-16
268913,71101,71101,B,2025-01-16
29726,7925,7925,B,2025-01-16
216466,57286,57286,A,2025-01-16
319643,84483,84483,B,2025-01-16
121539,32334,32334,A,2025-01-16
64618,17218,17218,A,2025-01-16
261388,69128,69128,A,2025-01-16
78133,20807,20807,B,2025-01-16
376063,99421,99421,B,2025-01-16
233244,61712,61712,A,2025-01-16
64525,17190,17190,A,2025-01-16
117979,31376,31376,A,2025-01-16
150196,39838,39838,A,2025-01-16
275719,72851,72851,B,2025-01-16
29654,7907,7907,B,2025-01-16
179551,47607,47607,B,2025-01-16
368299,97369,97369,B,2025-01-16
302892,80065,80065,B,2025-01-16
248968,65786,65786,A,2025-01-16
246140,65071,65071,B,2025-01-16
76914,20485,20485,B,2025-01-16
112502,29920,29920,A,2025-01-16
362087,95733,95733,B,2025-01-16
256604,67841,67841,B,2025-01-16
76925,20486,20486,A,2025-01-16
312791,82681,82681,B,2025-01-16
64644,17228,17228,A,2025-01-16
64637,17226,17226,A,2025-01-16
205248,54399,54399,B,2025-01-16
218486,57820,57820,A,2025-01-16
245499,64897,64897,B,2025-01-16
302885,80062,80062,A,2025-01-16
343261,90716,90716,A,2025-01-16
247559,65430,65430,A,2025-01-16
281044,74280,74280,A,2025-01-16
252579,66782,66782,A,2025-01-16
205281,54406,54406,A,2025-01-16
222040,58754,58754,A,2025-01-16
275828,72875,72875,B,2025-01-16
82772,22038,22038,A,2025-01-16
139484,37037,37037,B,2025-01-16
29002,7709,7709,B,2025-01-16
3953,1008,1008,A,2025-01-16
303534,80248,80248,A,2025-01-16
268679,71042,71042,A,2025-01-16
302372,79931,79931,B,2025-01-16
64078,17073,17073,B,2025-01-16
28498,7569,7569,B,2025-01-16
149101,39555,39555,B,2025-01-16
4540,1158,1158,A,2025-01-16
305518,80774,80774,A,2025-01-16
64102,17081,17081,B,2025-01-16
253829,67104,67104,A,2025-01-16
325237,85976,85976,A,2025-01-16
138878,36881,36881,B,2025-01-16
77389,20617,20617,B,2025-01-16
3972,1013,1013,B,2025-01-16
117896,31352,31352,A,2025-01-16
65776,17527,17527,B,2025-01-16
325016,85912,85912,A,2025-01-16
205481,54464,54464,A,2025-01-16
82938,22085,22085,B,2025-01-16
302302,79915,79915,B,2025-01-16
65836,17546,17546,A,2025-01-16
361659,95615,95615,B,2025-01-16
342390,90476,90476,A,2025-01-16
98971,26294,26294,A,2025-01-16
139188,36967,36967,B,2025-01-16
246589,65186,65186,A,2025-01-16
276037,72927,72927,B,2025-01-16
78521,20910,20910,A,2025-01-16
205082,54358,54358,A,2025-01-16
148894,39510,39510,A,2025-01-16
242552,64142,64142,A,2025-01-16
3914,995,995,B,2025-01-16
109148,29058,29058,A,2025-01-16
66007,17593,17593,B,2025-01-16
280296,74089,74089,B,2025-01-16
134907,35830,35830,A,2025-01-16
367650,97194,97194,A,2025-01-16
190360,50460,50460,A,2025-01-16
121707,32379,32379,B,2025-01-16
134852,35813,35813,B,2025-01-16
336269,88859,88859,B,2025-01-16
273571,72297,72297,B,2025-01-16
332747,87949,87949,B,2025-01-16
303507,80237,80237,B,2025-01-16
378036,99932,99932,A,2025-01-16
189372,50206,50206,A,2025-01-16
368047,97303,97303,B,2025-01-16
149408,39640,39640,A,2025-01-16
216417,57274,57274,A,2025-01-16
4103,1047,1047,B,2025-01-16
64238,17113,17113,B,2025-01-16
149415,39643,39643,B,2025-01-16
296969,78468,78468,A,2025-01-16
264525,69955,69955,B,2025-01-16
76504,20378,20378,A,2025-01-16
361838,95668,95668,A,2025-01-16
370276,97891,97891,B,2025-01-16
260402,68846,68846,A,2025-01-16
242699,64183,64183,B,2025-01-16
150337,39880,39880,A,2025-01-16
202336,53620,53620,A,2025-01-16
83592,22252,22252,A,2025-01-16
208640,55285,55285,B,2025-01-16
275923,72898,72898,A,2025-01-16
367725,97220,97220,A,2025-01-16
102895,27366,27366,A,2025-01-16
205155,54377,54377,B,2025-01-16
342679,90558,90558,A,2025-01-16
17874,4721,4721,B,2025-01-16
134767,35791,35791,B,2025-01-16
370155,97862,97862,A,2025-01-16
275935,72901,72901,B,2025-01-16
65690,17504,17504,A,2025-01-16
116426,30975,30975,B,2025-01-16
376328,99488,99488,A,2025-01-16
335721,88718,88718,A,2025-01-16
65618,17488,17488,A,2025-01-16
180370,47821,47821,B,2025-01-16
18890,4994,4994,A,2025-01-16
302454,79954,79954,A,2025-01-16
268707,71047,71047,B,2025-01-16
297596,78646,78646,A,2025-01-16
223986,59285,59285,B,2025-01-16
370160,97865,97865,B,2025-01-16
180309,47801,47801,B,2025-01-16
98854,26257,26257,B,2025-01-16
216962,57422,57422,A,2025-01-16
